Name,Class,Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16,Var17,Var18,Var19,Var20,Var21,Var22,Var23,Var24,Var25,Var26,Var27,Var28,Var29,Var30,Var31,Var32,Var33,Var34,Var35,Var36,Var37,Var38,Var39,Var40,Var41,Var42,Var43,Var44,Var45,Var46,Var47,Var48,Var49,Var50,Var51,Var52,Var53,Var54,Var55,Var56,Var57,Var58,Var59,Var60,Var61,Var62,Var63,Var64,Var65,Var66,Var67,Var68,Var69,Var70,Var71,Var72,Var73,Var74,Var75,Var76,Var77,Var78,Var79,Var80,Var81,Var82,Var83,Var84,Var85,Var86,Var87,Var88,Var89,Var90,Var91,Var92,Var93,Var94,Var95,Var96,Var97,Var98,Var99,Var100,Var101,Var102,Var103,Var104,Var105,Var106,Var107,Var108,Var109,Var110,Var111,Var112,Var113,Var114,Var115,Var116,Var117,Var118,Var119,Var120,Var121,Var122,Var123,Var124,Var125,Var126,Var127,Var128,Var129,Var130,Var131,Var132,Var133,Var134,Var135,Var136,Var137,Var138,Var139,Var140,Var141,Var142,Var143,Var144,Var145,Var146,Var147,Var148,Var149,Var150,Var151,Var152,Var153,Var154,Var155,Var156,Var157,Var158,Var159,Var160
potato035.png,p,0.06612376,0.01469417,0.128574,0.0955121,0.04408251,0.05142959,0.07347085,0.06612376,0.007347085,0.01836771,0.07347085,0.03673542,0,0.02204125,0.02938834,0.08081793,0.05510313,0.02938834,0.02204125,0.02938834,0.02938834,0.04775605,0.02204125,0.05142959,0.01469417,0.0955121,0.04040897,0.02204125,0.0955121,0.07347085,0.0955121,0.04040897,0.01469417,0.04775605,0.06245022,0.0257148,0.0697973,0.1138798,0.02938834,0.1065327,0.02204125,0.03673542,0.0697973,0.01836771,0.1212269,0.04775605,0.1102063,0.03673542,0.04775605,0.05510313,0.0697973,0.05510313,0.1028592,0.1395946,0.1028592,0.06245022,0.07714438,0.1726565,0.09183855,0.04040897,0.03673542,0.04775605,0.0955121,0.05877668,0.06612376,0.0697973,0.1212269,0.04775605,0.04408251,0.02938834,0.03306188,0.07714438,0.02938834,0.04040897,0.1616359,0.08816501,0.0955121,0.01469417,0.1469417,0.03306188,0.08816501,0.08081793,0.1579623,0.003673542,0.01836771,0.01102063,0.06245022,0.06612376,0.1322475,0.1249004,0.04775605,0.1212269,0.05510313,0.08449147,0.04775605,0.05142959,0.01469417,0.09183855,0.3269452,0.01836771,0.1359211,0.0257148,0.1542888,0.05510313,0.01102063,0.05142959,0.01836771,0.1102063,0.01469417,0.03306188,0.04408251,0.02938834,0.05877668,0.07714438,0.06245022,0.03306188,0.0697973,0.08816501,0.08816501,0.02204125,0.04040897,0.04040897,0.06612376,0.06245022,0.09183855,0.02204125,0.05510313,0.04040897,0.1322475,0.1028592,0.05877668,0.03306188,0.08081793,0.1395946,0.1138798,0.0697973,0.02204125,0.05142959,0.04040897,0.2498009,0.1175534,0.0697973,0.02204125,0.01469417,0.1138798,0.05510313,0.05142959,0.1542888,0.02938834,0.02938834,0.07347085,0.01836771,0,0.05142959,0.03306188,0.05142959,0.08449147,0.1028592,0.0257148,0.0257148
potato036.png,p,0,0.1142418,0.06528104,0.07616121,0.05984095,0.02720043,0.02176035,0.04896078,0.01088017,0.09248147,0.02176035,0.07616121,0.04352069,0.04352069,0.09792156,0.07072113,0.04896078,0.1196819,0.03264052,0.03808061,0.1088017,0.07616121,0.07616121,0.02176035,0.05984095,0.2284836,0.1414423,0.0816013,0.1414423,0.01632026,0.03264052,0.03808061,0.06528104,0.1305621,0.01632026,0.04896078,0.1088017,0.07616121,0.1033616,0,0.03808061,0.1088017,0.1196819,0.1196819,0.005440087,0.1196819,0.07616121,0.02176035,0.07616121,0.03808061,0.06528104,0.07072113,0.01088017,0.01088017,0.03264052,0.07616121,0.01632026,0.08704139,0.05984095,0.07616121,0.1523224,0.1468823,0.09792156,0.05984095,0.09248147,0.04352069,0.02176035,0.02176035,0.07072113,0.06528104,0.07072113,0.02720043,0.03264052,0.03808061,0.09248147,0.02176035,0.07616121,0.02176035,0.01632026,0.1196819,0,0.1033616,0,0.08704139,0.06528104,0.1196819,0,0.04896078,0.07072113,0.1577625,0.02176035,0.02720043,0.04352069,0.07072113,0.03808061,0.06528104,0.05984095,0.03264052,0.01088017,0.06528104,0.07072113,0.0816013,0.1088017,0.06528104,0.1033616,0.02176035,0.125122,0.04896078,0.08704139,0.04352069,0.09792156,0.01088017,0.1196819,0.05984095,0.07616121,0.07072113,0.06528104,0.02720043,0.03264052,0.1849629,0.08704139,0.1360022,0.09248147,0.1686427,0.01088017,0.03808061,0.05984095,0.09792156,0.02720043,0.01632026,0.0816013,0.09248147,0.02720043,0.03264052,0.02176035,0,0.08704139,0.08704139,0.0816013,0.03264052,0.0816013,0.01632026,0.02176035,0.03264052,0.2067233,0.05440086,0.01632026,0.01632026,0.06528104,0.08704139,0.1196819,0.1142418,0.1305621,0.07072113,0.1632026,0.03264052,0.04896078,0.03264052,0.09248147,0.05984095
potato037.png,p,0.1766641,0,0.05047544,0.08833203,0.01261886,0.01261886,0.01261886,0.1009509,0,0.07571317,0.02523772,0.03785658,0.06309431,0,0.07571317,0.05047544,0.02523772,0.05047544,0.02523772,0.05047544,0.02523772,0.03785658,0.03785658,0.03785658,0.1135698,0.1388075,0,0.06309431,0.05047544,0.05047544,0.06309431,0,0.01261886,0.07571317,0.07571317,0.1261886,0.01261886,0.07571317,0.1009509,0.02523772,0.08833203,0.02523772,0.03785658,0,0.01261886,0.07571317,0.07571317,0.03785658,0.1388075,0.02523772,0.02523772,0,0.03785658,0.1640452,0.2902338,0.01261886,0.1261886,0.1388075,0.03785658,0.02523772,0,0.1135698,0.06309431,0.03785658,0.06309431,0.1009509,0.1640452,0,0.03785658,0.01261886,0.01261886,0.01261886,0.08833203,0.02523772,0.1514263,0.06309431,0.08833203,0.03785658,0.1009509,0.01261886,0.05047544,0.02523772,0.05047544,0.03785658,0.02523772,0.07571317,0.1388075,0.1261886,0.02523772,0.1009509,0.06309431,0.1640452,0.06309431,0.2145206,0,0,0,0.03785658,0.1009509,0.01261886,0.07571317,0.01261886,0.06309431,0.1640452,0.01261886,0.03785658,0.01261886,0.05047544,0.05047544,0,0.05047544,0.03785658,0.07571317,0,0.03785658,0.02523772,0,0.2523772,0.02523772,0.02523772,0.01261886,0.02523772,0.02523772,0.05047544,0.1135698,0,0.02523772,0.08833203,0.05047544,0.03785658,0.03785658,0.05047544,0.1135698,0.01261886,0.1261886,0.02523772,0.03785658,0.1261886,0.01261886,0.1514263,0.07571317,0.08833203,0.05047544,0,0.277615,0,0.1135698,0.01261886,0.01261886,0.01261886,0.05047544,0.02523772,0,0.05047544,0.1135698,0.01261886,0.06309431,0.01261886,0.06309431,0.08833203
potato038.png,p,0.03053894,0.05497009,0.04275452,0.1099402,0.08550903,0.05497009,0.0488623,0.201557,0,0.08550903,0.01221558,0.01832337,0.03664673,0.006107788,0.03053894,0.05497009,0.03664673,0.04275452,0.01832337,0.03053894,0.04275452,0.03053894,0.07940125,0.006107788,0.03053894,0.05497009,0.0488623,0.04275452,0.1099402,0.07329346,0.06107788,0.03053894,0.01221558,0.006107788,0.07940125,0.09161682,0.09161682,0.1038324,0.05497009,0.08550903,0.06718567,0.02443115,0.1282635,0.006107788,0.03664673,0.04275452,0.07940125,0.01832337,0.03053894,0.03053894,0.1099402,0.07940125,0.2076648,0.0488623,0.07940125,0,0.02443115,0.1710181,0.02443115,0.04275452,0.03664673,0.09161682,0.02443115,0.07329346,0.04275452,0.04275452,0.01221558,0.1954492,0.01221558,0.02443115,0.01832337,0.07940125,0.01221558,0.006107788,0.1954492,0.01221558,0.0488623,0.01832337,0.07940125,0.03664673,0.02443115,0.03053894,0.06718567,0.03053894,0.116048,0.02443115,0.116048,0.04275452,0.09161682,0.201557,0.05497009,0.116048,0.1038324,0.1038324,0.01832337,0.3298206,0.02443115,0.03053894,0.116048,0.01221558,0.1588025,0.03664673,0.06718567,0.04275452,0.02443115,0.06718567,0.02443115,0.09161682,0.06107788,0,0.05497009,0.03664673,0.01221558,0.1221558,0.09772461,0.01832337,0.07329346,0.09772461,0.03664673,0.1038324,0,0.07940125,0.1221558,0.02443115,0.07940125,0.01832337,0.0488623,0.07940125,0.06107788,0.0488623,0.04275452,0.05497009,0.02443115,0.1588025,0.08550903,0.03053894,0.04275452,0.01221558,0.05497009,0.06107788,0.1954492,0.1404791,0.01221558,0.1588025,0.1038324,0.02443115,0,0.07329346,0.04275452,0.03053894,0.05497009,0.01832337,0.006107788,0.1099402,0.08550903,0.03053894,0.02443115,0.05497009,0,0.04275452
potato039.png,p,0.02362647,0.08032998,0.05670352,0.05197822,0.06142881,0.02362647,0.02362647,0.05197822,0.009450586,0.08505528,0.0661541,0.113407,0.004725293,0.01890117,0.08978057,0.07087939,0.009450586,0.1181323,0.04252764,0.04725293,0.0661541,0.03780234,0.1417588,0.08978057,0.05670352,0.1464841,0.04252764,0.1039564,0.1512094,0.04252764,0.009450586,0.02835176,0.04252764,0.03780234,0.05670352,0.1323082,0.03307705,0.05197822,0.2598911,0.01417588,0.1890117,0.1653852,0.07087939,0.08032998,0.01890117,0.08978057,0.02362647,0.05670352,0.0661541,0.1701106,0.05197822,0.02835176,0.009450586,0.004725293,0.1039564,0.01890117,0.02835176,0.05670352,0.01417588,0.1323082,0.1039564,0.1228576,0.07560468,0.08978057,0.04725293,0.08032998,0.02362647,0.004725293,0.08505528,0.03780234,0.07560468,0.01417588,0.01417588,0.1181323,0.04252764,0.0661541,0.04725293,0.01417588,0.07087939,0.08978057,0.04252764,0.07560468,0.009450586,0.1748358,0.1795611,0.2598911,0.02835176,0.04725293,0.04725293,0.1228576,0.1086817,0.03307705,0.04725293,0.04725293,0.1275829,0.02362647,0.01890117,0.01890117,0.0661541,0.01890117,0.08505528,0.04252764,0.02835176,0.04252764,0.06142881,0.01417588,0.04725293,0.01890117,0.1748358,0.04725293,0.1323082,0.1653852,0.08032998,0.01890117,0.04252764,0.03307705,0.04252764,0.004725293,0.04725293,0.02362647,0.02835176,0.06142881,0.05197822,0.08505528,0.05197822,0.01417588,0.04725293,0.04725293,0.009450586,0.02362647,0.03780234,0.05197822,0.1086817,0.07087939,0.03780234,0.004725293,0.09450586,0.02835176,0.16066,0.01890117,0.02835176,0.01890117,0.1039564,0.07560468,0.0661541,0.01417588,0.009450586,0,0.06142881,0.06142881,0.1086817,0.02835176,0.08978057,0.04252764,0.1228576,0.04252764,0.09923115,0.009450586,0.07087939,0.04252764
potato040.png,p,0.03296542,0.1039679,0.03042962,0.07353825,0.05578764,0.1014321,0.1065037,0.1039679,0.01521481,0.06339505,0.1572197,0.07860985,0.02028641,0.01014321,0.05832344,0.03042962,0.05578764,0.1445407,0.03803702,0.1014321,0.05832344,0.05071604,0.1014321,0.01521481,0.05832344,0.09128886,0.07100245,0.1977925,0.1445407,0.02789382,0.04564443,0.01775061,0.08621726,0.1242543,0.05325184,0.03803702,0.08875306,0.02789382,0.1648271,0.06846665,0.07100245,0.08621726,0.1090395,0.09382466,0.02535802,0.2053999,0.05325184,0.07353825,0.06846665,0.1141111,0.08368146,0.09889627,0.01267901,0.04057283,0.07100245,0.05832344,0.02282222,0.08368146,0.04818023,0.1597555,0.08368146,0.08114565,0.1014321,0.04057283,0.06339505,0.03296542,0.06339505,0.06085924,0.02789382,0.06339505,0.07100245,0.03042962,0.1090395,0.05578764,0.1014321,0.06593084,0.06085924,0.09636047,0.02535802,0.08114565,0.04310863,0.1090395,0.02535802,0.1014321,0.1267901,0.1293259,0.05832344,0.05578764,0.08368146,0.06846665,0.08368146,0.09382466,0.06846665,0.1141111,0.1369333,0.01267901,0.02028641,0.02282222,0.03550122,0.04564443,0.09382466,0.04057283,0.08114565,0.06085924,0.03042962,0.1470765,0.04057283,0.07353825,0.02028641,0.05071604,0.08114565,0.02789382,0.06593084,0.07353825,0.08875306,0.05071604,0.06593084,0.007607405,0.04818023,0.1420049,0.06846665,0.06085924,0.1039679,0.1141111,0.02282222,0.05071604,0.06085924,0.05578764,0.03296542,0.03042962,0.08875306,0.03550122,0.04564443,0.07607405,0.005071603,0.03296542,0.1065037,0.02535802,0.09889627,0.09636047,0.06846665,0.02535802,0.01267901,0.02282222,0.1090395,0.04818023,0.04564443,0.005071603,0.02535802,0.06593084,0.08875306,0.04057283,0.1166469,0.1242543,0.1267901,0.08114565,0.05578764,0.08621726,0.05071604,0.08875306
potato041.png,p,0.0114094,0.07986581,0.0114094,0.04563761,0.07986581,0,0.0228188,0,0.07986581,0.07986581,0.0228188,0.1026846,0.05704701,0.04563761,0.0114094,0,0.0114094,0.2167786,0.1026846,0.0228188,0.1255034,0.1369128,0.05704701,0.09127522,0.0228188,0.114094,0.07986581,0.2510068,0.0114094,0.0114094,0,0,0,0.1369128,0.0114094,0.09127522,0.0114094,0,0.171141,0.0228188,0.0228188,0.09127522,0.04563761,0.0228188,0,0.2624162,0,0,0.03422821,0.1026846,0,0,0,0,0.0114094,0.1597316,0,0.03422821,0.0114094,0.09127522,0.1483222,0.03422821,0.1825504,0.03422821,0.04563761,0,0,0.0114094,0.0228188,0.03422821,0.04563761,0,0.0228188,0.2167786,0,0.05704701,0.03422821,0,0,0.05704701,0.03422821,0.03422821,0,0.1825504,0.1597316,0.07986581,0,0,0.05704701,0.1255034,0.0114094,0.03422821,0,0.03422821,0.1255034,0.0114094,0.07986581,0,0,0.228188,0.0114094,0.06845641,0.0228188,0.05704701,0.1483222,0,0.03422821,0.0228188,0.06845641,0.2966444,0.0228188,0.07986581,0.1255034,0,0,0,0.03422821,0,0.0228188,0,0.228188,0,0.0114094,0.03422821,0.0228188,0.0114094,0.1026846,0,0,0,0.03422821,0.0114094,0,0,0,0,0.0228188,0,0.1026846,0.0228188,0,0,0.07986581,0,0.03422821,0.0114094,0,0,0.0114094,0.0114094,0.114094,0.03422821,0.1939598,0.0114094,0.1026846,0.03422821,0,0.0228188,0.04563761,0
potato042.png,p,0.01641773,0.01641773,0.3283546,0.01641773,0,0.01641773,0,0.01641773,0,0.01641773,0.01641773,0.06567091,0.03283546,0,0.2955191,0,0.03283546,0,0.03283546,0.04925318,0.08208864,0,0,0.01641773,0,0,0,0,0.03283546,0.03283546,0,0.03283546,0.04925318,0,0.1970127,0.1477596,0,0.04925318,0,0.180595,0.01641773,0,0.01641773,0,0.03283546,0.01641773,0,0.04925318,0,0,0.04925318,0.1477596,0.04925318,0.01641773,0,0.01641773,0.03283546,0.09850637,0.01641773,0.180595,0,0,0,0.06567091,0.06567091,0.180595,0.1641773,0.01641773,0,0.01641773,0,0.01641773,0.180595,0,0,0.08208864,0.03283546,0,0.01641773,0.01641773,0.01641773,0,0,0.01641773,0.01641773,0,0.01641773,0.08208864,0.06567091,0.03283546,0.01641773,0.03283546,0.01641773,0.09850637,0,0.3447723,0.01641773,0.1149241,0.03283546,0.03283546,0.01641773,0,0.1149241,0.01641773,0,0,0.04925318,0.1641773,0.04925318,0,0,0.03283546,0,0.08208864,0.06567091,0,0.01641773,0.09850637,0,0.01641773,0,0.06567091,0.01641773,0.01641773,0,0.03283546,0,0,0.04925318,0.04925318,0.01641773,0,0.03283546,0.06567091,0.2955191,0.01641773,0.01641773,0.01641773,0.01641773,0.01641773,0.08208864,0,0,0.1477596,0.06567091,0,0.36119,0,0.03283546,0.01641773,0.03283546,0.01641773,0,0,0.03283546,0.01641773,0,0,0,0
potato043.png,p,0.1099914,0,0.1518929,0.02095074,0.02095074,0.02095074,0.05237685,0.05761453,0,0.03666379,0.06285222,0.04713916,0.005237685,0.005237685,0.07332759,0.04713916,0.01571305,0,0.02095074,0.06285222,0.03142611,0.02095074,0.01047537,0.02618842,0.02095074,0.08904064,0,0.005237685,0.05237685,0.03666379,0.005237685,0.03666379,0.03666379,0,0.1047537,0.1257044,0.01047537,0.03142611,0.005237685,0.1309421,0.01571305,0,0.01571305,0.005237685,0.1204667,0.01571305,0.03666379,0.03142611,0.02095074,0.04190148,0.04713916,0.07332759,0.1466552,0.04190148,0.03666379,0.005237685,0.07856527,0.0680899,0.03666379,0.08380295,0.005237685,0.02095074,0.03666379,0.09951601,0.01047537,0.04190148,0.1518929,0.05761453,0.01047537,0.04713916,0.02618842,0.1414175,0.1152291,0,0.08904064,0.03142611,0.02095074,0.01571305,0.0680899,0.04713916,0.09951601,0.02618842,0.04713916,0.01571305,0.04190148,0.005237685,0.1152291,0.02618842,0.07856527,0.09427832,0.03666379,0.05761453,0.06285222,0.02618842,0.01047537,0.07856527,0.0680899,0.2199828,0.1047537,0.005237685,0.04713916,0.05761453,0.09951601,0.03142611,0.005237685,0.05237685,0.01571305,0.05237685,0.02618842,0.01571305,0.02095074,0.06285222,0.02618842,0.04713916,0.04190148,0.01571305,0.01571305,0.1257044,0.005237685,0.04190148,0.005237685,0.01571305,0.05761453,0.09951601,0.1885566,0.05237685,0.0680899,0.04713916,0.2147451,0.4137771,0.01047537,0.02095074,0.1204667,0.03142611,0.1257044,0.183319,0.01047537,0.08904064,0.02095074,0.1676059,0.08904064,0.04190148,0.005237685,0.03666379,0.07856527,0.01571305,0.1518929,0.2880726,0.02618842,0.01047537,0.06285222,0.05761453,0.02618842,0.03142611,0.005237685,0.04190148,0.07856527,0.07856527,0,0.1099914
potato044.png,p,0.08699308,0,0.2029838,0.01449885,0.1159908,0.05074596,0.06524481,0.1594873,0.007249423,0.01449885,0.07974365,0.02174827,0.05074596,0.01449885,0.05074596,0.07249423,0.1087413,0.02899769,0.03624712,0.04349654,0.07249423,0.06524481,0,0.02899769,0.01449885,0.02174827,0.05074596,0.01449885,0.007249423,0.03624712,0.01449885,0.03624712,0.01449885,0.007249423,0.2102333,0.2247321,0.04349654,0.07974365,0,0.2319815,0,0,0.08699308,0,0.1087413,0.007249423,0.02174827,0.02174827,0.04349654,0.01449885,0.06524481,0.0942425,0.1594873,0.07974365,0.007249423,0.007249423,0.02174827,0.1304896,0.1014919,0.03624712,0.02174827,0.007249423,0.007249423,0.1087413,0.02899769,0.137739,0.05799538,0.2392309,0.02174827,0.05799538,0.007249423,0.03624712,0.04349654,0,0.06524481,0.05074596,0.03624712,0.02899769,0.0942425,0.01449885,0.1087413,0.02899769,0.04349654,0,0,0,0.137739,0.1232402,0.03624712,0.1594873,0.007249423,0.007249423,0.02899769,0.03624712,0,0.1957344,0.03624712,0.1159908,0.2899769,0,0.05799538,0,0.05799538,0.03624712,0.01449885,0.1522379,0.03624712,0.07974365,0.03624712,0.007249423,0.01449885,0.1159908,0.02899769,0.06524481,0.01449885,0.04349654,0.02899769,0.07974365,0.01449885,0.02899769,0,0.05074596,0.05799538,0.007249423,0.07974365,0.02174827,0.07974365,0.07974365,0.06524481,0.1232402,0.03624712,0.05799538,0.1014919,0.0942425,0.2319815,0.07249423,0,0,0.007249423,0.05074596,0.0942425,0.02174827,0.007249423,0.05799538,0.07974365,0.06524481,0.007249423,0.1667367,0.08699308,0.02899769,0.02174827,0.007249423,0,0.05799538,0.02174827,0.007249423,0.03624712,0.04349654,0.01449885,0.02899769
potato045.png,p,0.01863714,0.03727427,0.01397785,0.09784497,0.05125213,0.05591141,0.04193356,0.04659284,0.06522997,0.08386712,0.03261499,0.05591141,0.02329642,0.04659284,0.01863714,0.06988926,0.06057069,0.02795571,0.09318569,0.004659284,0.1351192,0.06057069,0.04193356,0.06057069,0.1258007,0.1490971,0.02329642,0.07920783,0.09784497,0.08386712,0.1490971,0.02329642,0.08386712,0.07454855,0.03727427,0.04659284,0.07454855,0.1118228,0.08386712,0.06522997,0.09784497,0.08386712,0.1258007,0.0885264,0.01397785,0.05591141,0.1351192,0.09784497,0.06057069,0.1025043,0.07454855,0.03261499,0.02795571,0.02795571,0.03261499,0.06988926,0.009318569,0.07920783,0.03727427,0.04659284,0.09318569,0.1397785,0.1397785,0.07454855,0.09318569,0.03261499,0.0885264,0.04659284,0.1351192,0.09784497,0.06988926,0.02795571,0.06057069,0.05591141,0.09784497,0.1025043,0.03727427,0,0.04659284,0.1071635,0.04193356,0.1304599,0.04193356,0.1025043,0.05591141,0.06988926,0.04193356,0.04659284,0.04659284,0.06057069,0.1071635,0.06988926,0.1071635,0.0885264,0.06057069,0.02329642,0.04193356,0.03727427,0.06057069,0.07920783,0.01397785,0.1630749,0.01863714,0.09318569,0.06522997,0.04659284,0.1071635,0.07920783,0.05125213,0.07920783,0.05591141,0.02329642,0.1956899,0.05125213,0.04193356,0.1025043,0.09784497,0.01863714,0.06988926,0.07454855,0.2143271,0.06522997,0.1025043,0.07920783,0.02795571,0.09784497,0.1351192,0.06988926,0.05125213,0.01863714,0.1537564,0.04193356,0.02329642,0.07920783,0.03261499,0.03727427,0.06988926,0.05591141,0.1863714,0.009318569,0.02795571,0.03727427,0.09318569,0.01397785,0.1118228,0.1258007,0.07920783,0.04659284,0.09318569,0.05125213,0.04193356,0.05125213,0.01397785,0.1164821,0.05125213,0.04659284,0.06522997,0.06057069,0.08386712,0.03261499
potato046.png,p,0.03092264,0.01325256,0.03534016,0.06184528,0.05301024,0.00441752,0.07951537,0.1855359,0.008835041,0.01325256,0.03534016,0.02650512,0.02650512,0.008835041,0.03975768,0.09276793,0.04859272,0.0441752,0.008835041,0,0.05301024,0.0441752,0.008835041,0.01767008,0.03975768,0.06184528,0.03975768,0.01325256,0.09276793,0.05301024,0.0220876,0.0220876,0.008835041,0.01325256,0.07068033,0.220876,0.07068033,0.09718545,0.05301024,0.1501957,0.02650512,0.01767008,0.07509784,0.02650512,0.01767008,0.04859272,0.0662628,0.02650512,0.03975768,0.03975768,0.101603,0.0441752,0.1325256,0.03092264,0.02650512,0.01767008,0.03092264,0.1369431,0.02650512,0.1060205,0.04859272,0.08393288,0.05301024,0.04859272,0.03092264,0.07951537,0.1192731,0.2650512,0.00441752,0.02650512,0.110438,0.03534016,0.03975768,0.03092264,0.09276793,0.01325256,0.03534016,0.01767008,0.1811183,0.05742776,0.02650512,0.0441752,0.0220876,0.06184528,0.03092264,0.008835041,0.08835041,0.02650512,0.1590307,0.1236906,0.09718545,0.1192731,0.05742776,0.1192731,0.01325256,0.101603,0.01325256,0.05301024,0.4196644,0.01767008,0.1546132,0.03534016,0.1236906,0.05301024,0.00441752,0.110438,0.03092264,0.07951537,0.03975768,0,0.0441752,0.03975768,0.00441752,0.1590307,0.0662628,0.008835041,0.01767008,0.09276793,0.01767008,0.05742776,0.01767008,0.0662628,0.09276793,0.03534016,0.05742776,0.02650512,0.05742776,0.1413607,0.0662628,0.09718545,0.07068033,0.04859272,0.03975768,0.03975768,0.01325256,0.05301024,0.03534016,0.01325256,0.01767008,0.1325256,0.1060205,0.03092264,0.01325256,0.1413607,0.1060205,0.02650512,0.01767008,0.0220876,0.03092264,0.02650512,0.07068033,0.01767008,0.008835041,0.1192731,0.04859272,0.05301024,0.03975768,0.05301024,0.008835041,0
potato047.png,p,0,0.07445125,0.05317946,0.1489025,0.1382666,0.02127178,0.03190768,0.05317946,0.01063589,0.1489025,0.01063589,0.04254357,0.07445125,0.02127178,0.04254357,0.03190768,0.07445125,0.09572303,0.1595384,0.08508714,0.1595384,0.01063589,0.09572303,0.08508714,0.1063589,0.1914461,0.04254357,0.05317946,0.08508714,0.05317946,0.02127178,0.02127178,0.01063589,0.05317946,0.05317946,0.08508714,0.04254357,0.03190768,0.1063589,0.07445125,0.07445125,0.08508714,0.02127178,0.05317946,0.03190768,0.02127178,0.07445125,0.1063589,0.09572303,0.03190768,0.1276307,0.05317946,0.05317946,0.02127178,0.07445125,0.04254357,0.02127178,0.04254357,0.1489025,0.1063589,0.03190768,0.06381536,0.1169948,0.06381536,0.03190768,0.04254357,0,0.02127178,0.05317946,0,0.04254357,0.04254357,0.01063589,0.01063589,0.07445125,0,0.1595384,0.06381536,0.1169948,0.08508714,0.08508714,0.1276307,0.01063589,0.07445125,0.1276307,0.04254357,0.06381536,0.07445125,0.1382666,0.1914461,0.03190768,0.04254357,0.08508714,0,0.02127178,0.09572303,0.03190768,0.01063589,0.05317946,0.08508714,0.07445125,0.1063589,0.1169948,0.1701743,0.1276307,0.09572303,0.03190768,0.04254357,0.04254357,0.05317946,0.05317946,0.04254357,0.1276307,0.03190768,0.04254357,0.1063589,0.03190768,0,0.05317946,0.08508714,0.06381536,0.02127178,0.01063589,0.04254357,0.02127178,0.04254357,0.1169948,0.03190768,0.02127178,0.01063589,0.1276307,0.01063589,0.1169948,0.04254357,0.01063589,0,0.05317946,0.05317946,0.06381536,0.1169948,0.09572303,0.05317946,0.2446255,0,0.07445125,0.2127178,0.06381536,0.01063589,0.05317946,0.05317946,0.04254357,0.03190768,0,0.05317946,0.06381536,0.03190768,0.07445125,0.04254357,0.09572303,0.08508714
potato048.png,p,0.0504634,0.1387743,0.05677132,0.05677132,0.06307925,0.06307925,0.03153962,0.04415547,0.03153962,0.0504634,0.03784755,0.05677132,0.04415547,0.0252317,0.0504634,0.1324664,0.0252317,0.0252317,0.01892377,0.03153962,0.05677132,0.0252317,0.05677132,0.01261585,0.03784755,0.06307925,0.01261585,0.04415547,0.06307925,0.1261585,0.01261585,0.006307925,0.03784755,0.0252317,0.006307925,0.06307925,0.06938717,0.1387743,0.03153962,0.1892377,0.09461887,0.0756951,0.01892377,0.01892377,0.1198506,0.04415547,0.1072347,0.05677132,0.0756951,0.1009268,0.08200302,0.164006,0.06938717,0.0504634,0.03784755,0.0252317,0.03153962,0.1576981,0.04415547,0.03784755,0.01892377,0.0756951,0.0504634,0.04415547,0.0504634,0.08831094,0.0504634,0.1072347,0.006307925,0.0504634,0.03153962,0.06938717,0.06938717,0.006307925,0.06307925,0.0504634,0.04415547,0.04415547,0.09461887,0.1198506,0.09461887,0.06938717,0.09461887,0.0756951,0.05677132,0.03153962,0.1135426,0.0756951,0.1198506,0.164006,0.03153962,0.06307925,0.08200302,0.06938717,0.08831094,0.1576981,0,0.04415547,0.164006,0.01261585,0.06938717,0,0.04415547,0.0252317,0.0252317,0.3406279,0.04415547,0.1450823,0.0756951,0,0.0756951,0.01261585,0.04415547,0.1955457,0.1576981,0.04415547,0.03784755,0.06938717,0.01261585,0.1387743,0.01892377,0.06307925,0.1072347,0.08831094,0.08200302,0.01261585,0.01892377,0.1261585,0.05677132,0.1072347,0.1450823,0.05677132,0.0252317,0.0756951,0.08831094,0.0252317,0.01892377,0.0252317,0.0756951,0.03784755,0.06938717,0.03153962,0.0252317,0.0756951,0.01892377,0.006307925,0.05677132,0.0252317,0.0252317,0.05677132,0.1135426,0.0756951,0.05677132,0.06307925,0.04415547,0.03153962,0.1576981,0.06307925,0,0.01261585
